Campaign name,Ad Group Name,Date,Ad Name,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-13,zym ads 73.mp4_2023-09-21 23:27:51,54104,2459,11954,4526,22,0.49,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-14,zym ads 73.mp4_2023-09-21 23:27:51,22314,7438,18215,1225,3,0.24,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-15,zym ads 73.mp4_2023-09-21 23:27:51,6888,3444,19402,355,2,0.56,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-16,zym ads 73.mp4_2023-09-21 23:27:51,5342,1335,19355,276,4,1.45,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-17,zym ads 73.mp4_2023-09-21 23:27:51,4279,4279,20279,211,1,0.47,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-18,zym ads 73.mp4_2023-09-21 23:27:51,3099,0,16661,186,0,0.0,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-19,zym ads 73.mp4_2023-09-21 23:27:51,3395,3395,16642,204,1,0.49,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-20,zym ads 73.mp4_2023-09-21 23:27:51,2522,0,13706,184,0,0.0,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-21,zym ads 73.mp4_2023-09-21 23:27:51,4042,0,13296,304,0,0.0,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-22,zym ads 73.mp4_2023-09-21 23:27:51,1066,0,19740,54,0,0.0,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-23,zym ads 73.mp4_2023-09-21 23:27:51,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-09-2023 |scale up,Ad group4,2023-11-24,zym ads 73.mp4_2023-09-21 23:27:51,0,0,0,0,0,0.0,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-14,zym ads 74 rev.mp4_2023-08-14 09:48:47,12737,6368,7320,1740,2,0.11,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-15,zym ads 74 rev.mp4_2023-08-14 09:48:47,10299,2574,10617,970,4,0.41,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-16,zym ads 74 rev.mp4_2023-08-14 09:48:47,21223,1515,15390,1379,14,1.02,1,21223,IDR
Konversi 14 Agst 23,ad px2,2023-08-17,zym ads 74 rev.mp4_2023-08-14 09:48:47,10756,10756,13597,791,1,0.13,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-18,zym ads 74 rev.mp4_2023-08-14 09:48:47,8940,1788,13323,671,5,0.75,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-19,zym ads 74 rev.mp4_2023-08-14 09:48:47,7803,1300,10659,732,6,0.82,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-20,zym ads 74 rev.mp4_2023-08-14 09:48:47,14880,2480,13226,1125,6,0.53,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-21,zym ads 74 rev.mp4_2023-08-14 09:48:47,31758,2442,11510,2759,13,0.47,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-22,zym ads 74 rev.mp4_2023-08-14 09:48:47,4190,4190,17905,234,1,0.43,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-23,zym ads 74 rev.mp4_2023-08-14 09:48:47,0,0,0,0,0,0.0,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-24,zym ads 74 rev.mp4_2023-08-14 09:48:47,0,0,0,0,0,0.0,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-25,zym ads 74 rev.mp4_2023-08-14 09:48:47,0,0,0,0,0,0.0,0,0,IDR
Konversi 14 Agst 23,ad px2,2023-08-26,zym ads 74 rev.mp4_2023-08-14 09:48:47,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-16,zym ads 75.mp4_001,135025,2547,20769,6501,53,0.82,2,67512,IDR
Konversi 30 Sept 23,Ad group3,2023-08-17,zym ads 75.mp4_001,194568,2402,23371,8325,81,0.97,2,97284,IDR
Konversi 30 Sept 23,Ad group3,2023-08-18,zym ads 75.mp4_001,150160,2383,23983,6261,63,1.01,1,150160,IDR
Konversi 30 Sept 23,Ad group3,2023-08-19,zym ads 75.mp4_001,144160,2151,20796,6932,67,0.97,2,72080,IDR
Konversi 30 Sept 23,Ad group3,2023-08-20,zym ads 75.mp4_001,146800,2488,23734,6185,59,0.95,4,36700,IDR
Konversi 30 Sept 23,Ad group3,2023-08-21,zym ads 75.mp4_001,50796,2673,18245,2784,19,0.68,1,50796,IDR
Konversi 30 Sept 23,Ad group3,2023-08-22,zym ads 75.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-23,zym ads 75.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-24,zym ads 75.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-25,zym ads 75.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-27,zym ads 75.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-01,zym ads 75.mp4_007,133027,5116,20831,6386,26,0.41,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-02,zym ads 75.mp4_007,131392,3055,18238,7204,43,0.6,2,65696,IDR
Konversi 30 Sept 23,Ad group3,2023-10-03,zym ads 75.mp4_007,63800,1772,14741,4328,36,0.83,1,63800,IDR
Konversi 30 Sept 23,Ad group3,2023-10-04,zym ads 75.mp4_007,78984,1436,11760,6716,55,0.82,2,39492,IDR
Konversi 30 Sept 23,Ad group3,2023-10-05,zym ads 75.mp4_007,20404,1200,9534,2140,17,0.79,1,20404,IDR
Konversi 30 Sept 23,Ad group3,2023-10-06,zym ads 75.mp4_007,70814,1967,12169,5819,36,0.62,2,35407,IDR
Konversi 30 Sept 23,Ad group3,2023-10-07,zym ads 75.mp4_007,81638,1943,13083,6240,42,0.67,1,81638,IDR
Konversi 30 Sept 23,Ad group3,2023-10-08,zym ads 75.mp4_007,59747,2987,11939,5004,20,0.4,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-09,zym ads 75.mp4_007,53751,2443,15081,3564,22,0.62,2,26875,IDR
Konversi 30 Sept 23,Ad group3,2023-10-10,zym ads 75.mp4_007,10953,3651,18659,587,3,0.51,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-11,zym ads 75.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-12,zym ads 75.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-13,zym ads 75.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-14,zym ads 75.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-15,zym ads 75.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 Agst 23,Ad group 20230816121450,2023-08-16,zym ads 75.mp4_2023-08-16 00:15:31,7281,661,10899,668,11,1.65,0,0,IDR
Konversi 16 Agst 23,Ad group 20230816121450,2023-08-17,zym ads 75.mp4_2023-08-16 00:15:31,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 Agst 23,Ad group 20230816121450,2023-08-18,zym ads 75.mp4_2023-08-16 00:15:31,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 Agst 23,Ad group 20230816121450,2023-08-20,zym ads 75.mp4_2023-08-16 00:15:31,0,0,0,0,0,0.0,0,0,IDR
Konversi 21 Agustus 23,Ad group 20230821015340,2023-08-21,zym ads 75.mp4_2023-08-21 13:55:04,465,0,24473,19,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-16,zym ads 76.mp4_001,6465,6465,13963,463,1,0.22,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-17,zym ads 76.mp4_001,35477,4434,23778,1492,8,0.54,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-18,zym ads 76.mp4_001,39188,3918,26877,1458,10,0.69,2,19594,IDR
Konversi 30 Sept 23,Ad group3,2023-08-19,zym ads 76.mp4_001,43186,2540,25538,1691,17,1.01,2,21593,IDR
Konversi 30 Sept 23,Ad group3,2023-08-20,zym ads 76.mp4_001,48518,3732,27150,1787,13,0.73,1,48518,IDR
Konversi 30 Sept 23,Ad group3,2023-08-21,zym ads 76.mp4_001,17724,1969,18272,970,9,0.93,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-22,zym ads 76.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-23,zym ads 76.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-24,zym ads 76.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-25,zym ads 76.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-26,zym ads 76.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-16,zym ads 76.mp4_002,156454,2651,14139,11065,59,0.53,1,156454,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-17,zym ads 76.mp4_002,245358,4381,14639,16760,56,0.33,2,122679,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-18,zym ads 76.mp4_002,149927,3748,21439,6993,40,0.57,1,149927,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-19,zym ads 76.mp4_002,134611,3846,22680,5935,35,0.59,0,0,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-20,zym ads 76.mp4_002,142,0,11833,12,0,0.0,0,0,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-21,zym ads 76.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-22,zym ads 76.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-23,zym ads 76.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 sept 23,Ad group 20230915084216,2023-09-24,zym ads 76.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-09-30,zym ads 76.mp4_007,1,0,1000,1,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-01,zym ads 76.mp4_007,55545,1791,10990,5054,31,0.61,1,55545,IDR
Konversi 30 Sept 23,Ad group3,2023-10-02,zym ads 76.mp4_007,86274,1797,11680,7386,48,0.65,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-03,zym ads 76.mp4_007,96275,3209,15000,6418,30,0.47,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-04,zym ads 76.mp4_007,137810,1406,16694,8255,98,1.19,5,27562,IDR
Konversi 30 Sept 23,Ad group3,2023-10-05,zym ads 76.mp4_007,226224,4616,58546,3864,49,1.27,2,113112,IDR
Konversi 30 Sept 23,Ad group3,2023-10-06,zym ads 76.mp4_007,125240,2159,17772,7047,58,0.82,4,31310,IDR
Konversi 30 Sept 23,Ad group3,2023-10-07,zym ads 76.mp4_007,112503,2343,11791,9541,48,0.5,2,56251,IDR
Konversi 30 Sept 23,Ad group3,2023-10-08,zym ads 76.mp4_007,120080,1968,10705,11217,61,0.54,2,60040,IDR
Konversi 30 Sept 23,Ad group3,2023-10-09,zym ads 76.mp4_007,171506,2256,13184,13008,76,0.58,6,28584,IDR
Konversi 30 Sept 23,Ad group3,2023-10-10,zym ads 76.mp4_007,34950,1747,15416,2267,20,0.88,2,17475,IDR
Konversi 30 Sept 23,Ad group3,2023-10-11,zym ads 76.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-12,zym ads 76.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-13,zym ads 76.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-14,zym ads 76.mp4_007,0,0,0,0,0,0.0,1,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-16,zym ads 76.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-31,zym ads 76.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 Agst 23,Ad group 20230816121450,2023-08-16,zym ads 76.mp4_2023-08-16 00:15:31,3405,1702,14070,242,2,0.83,0,0,IDR
Konversi 16 Agst 23,Ad group 20230816121450,2023-08-20,zym ads 76.mp4_2023-08-16 00:15:31,0,0,0,0,0,0.0,0,0,IDR
Konversi 21 Agustus 23,Ad group 20230821015340,2023-08-21,zym ads 76.mp4_2023-08-21 13:55:04,2080,1040,12919,161,2,1.24,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-22,zym ads 76.mp4_2024-01-22 15:13:22,7487,1871,7442,1006,4,0.4,1,7487,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-23,zym ads 76.mp4_2024-01-22 15:13:22,214124,3244,10359,20669,66,0.32,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-24,zym ads 76.mp4_2024-01-22 15:13:22,224014,2545,12276,18248,88,0.48,3,74671,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-25,zym ads 76.mp4_2024-01-22 15:13:22,248589,1573,9713,25591,158,0.62,1,248589,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-26,zym ads 76.mp4_2024-01-22 15:13:22,197206,5634,13337,14786,35,0.24,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-27,zym ads 76.mp4_2024-01-22 15:13:22,144938,4529,12886,11247,32,0.28,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-28,zym ads 76.mp4_2024-01-22 15:13:22,168102,3001,11141,15088,56,0.37,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-29,zym ads 76.mp4_2024-01-22 15:13:22,112062,1807,12553,8927,62,0.69,1,112062,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-30,zym ads 76.mp4_2024-01-22 15:13:22,37323,1866,11003,3392,20,0.59,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-01-31,zym ads 76.mp4_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-01,zym ads 76.mp4_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-02,zym ads 76.mp4_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-03,zym ads 76.mp4_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-10,zym ads 76.mp4_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2023 | scale out,Ad group 20240122031157,2024-02-21,zym ads 76.mp4_2024-01-22 15:13:22,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-16,zym ads 78.mp4_001,13448,2241,12710,1058,6,0.57,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-17,zym ads 78.mp4_001,16078,16078,18565,866,1,0.12,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-18,zym ads 78.mp4_001,11412,0,15400,741,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-19,zym ads 78.mp4_001,9239,3079,20260,456,3,0.66,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-20,zym ads 78.mp4_001,5546,5546,17064,325,1,0.31,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-21,zym ads 78.mp4_001,2104,0,18137,116,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-22,zym ads 78.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-08-23,zym ads 78.mp4_001,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-01,zym ads 78.mp4_007,12003,6001,12648,949,2,0.21,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-02,zym ads 78.mp4_007,9397,3132,18317,513,3,0.58,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-03,zym ads 78.mp4_007,5133,1711,14298,359,3,0.84,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-04,zym ads 78.mp4_007,5450,1090,11168,488,5,1.02,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-05,zym ads 78.mp4_007,4030,2015,19375,208,2,0.96,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-06,zym ads 78.mp4_007,4377,4377,9176,477,1,0.21,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-07,zym ads 78.mp4_007,4998,2499,10434,479,2,0.42,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-08,zym ads 78.mp4_007,6655,1663,9480,702,4,0.57,1,6655,IDR
Konversi 30 Sept 23,Ad group3,2023-10-09,zym ads 78.mp4_007,16706,1518,16346,1022,11,1.08,1,16706,IDR
Konversi 30 Sept 23,Ad group3,2023-10-10,zym ads 78.mp4_007,2264,0,13476,168,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-11,zym ads 78.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-12,zym ads 78.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 30 Sept 23,Ad group3,2023-10-25,zym ads 78.mp4_007,0,0,0,0,0,0.0,0,0,IDR
Konversi 16 Agst 23,Ad group 20230816121450,2023-08-16,zym ads 78.mp4_2023-08-16 00:15:31,1181,0,8813,134,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-08-24,zym ads 79.mp4_002,38310,2554,27801,1378,15,1.09,1,38310,IDR
Konvers 18 Agst 23,Ad group3,2023-08-25,zym ads 79.mp4_002,88810,3861,29732,2987,23,0.77,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-08-26,zym ads 79.mp4_002,89898,2140,18365,4895,42,0.86,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-08-27,zym ads 79.mp4_002,61087,2349,18191,3358,26,0.77,1,61087,IDR
Konvers 18 Agst 23,Ad group3,2023-08-28,zym ads 79.mp4_002,108071,2299,17086,6325,47,0.74,2,54035,IDR
Konvers 18 Agst 23,Ad group3,2023-08-29,zym ads 79.mp4_002,102761,1835,11519,8921,56,0.63,2,51380,IDR
Konvers 18 Agst 23,Ad group3,2023-08-30,zym ads 79.mp4_002,81895,1742,12820,6388,47,0.74,1,81895,IDR
Konvers 18 Agst 23,Ad group3,2023-08-31,zym ads 79.mp4_002,17164,3432,15379,1116,5,0.45,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-01,zym ads 79.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-02,zym ads 79.mp4_002,2,0,2000,1,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-03,zym ads 79.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-04,zym ads 79.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-05,zym ads 79.mp4_002,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-02,zym ads 79.mp4_003,36377,2273,17232,2111,16,0.76,2,18188,IDR
Konvers 18 Agst 23,Ad group3,2023-09-03,zym ads 79.mp4_003,55258,4250,14934,3700,13,0.35,1,55258,IDR
Konvers 18 Agst 23,Ad group3,2023-09-04,zym ads 79.mp4_003,279,279,14684,19,1,5.26,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-05,zym ads 79.mp4_003,131,0,43666,3,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-06,zym ads 79.mp4_003,62,0,20666,3,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-07,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-08,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-10,zym ads 79.mp4_003,91867,1766,15426,5955,52,0.87,3,30622,IDR
Konvers 18 Agst 23,Ad group3,2023-09-11,zym ads 79.mp4_003,122679,902,5156,23790,136,0.57,2,61339,IDR
Konvers 18 Agst 23,Ad group3,2023-09-12,zym ads 79.mp4_003,61877,1167,7863,7869,53,0.67,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-13,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-14,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-15,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-16,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-17,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-18,zym ads 79.mp4_003,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-13,zym ads 79.mp4_005,81889,1121,15238,5374,73,1.36,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-14,zym ads 79.mp4_005,59440,1748,14135,4205,34,0.81,1,59440,IDR
Konvers 18 Agst 23,Ad group3,2023-09-15,zym ads 79.mp4_005,80161,2357,11220,7144,34,0.48,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-16,zym ads 79.mp4_005,380,0,12258,31,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-17,zym ads 79.mp4_005,0,0,0,0,0,0.0,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-18,zym ads 79.mp4_005,39032,1626,11264,3465,24,0.69,2,19516,IDR
Konvers 18 Agst 23,Ad group3,2023-09-19,zym ads 79.mp4_005,87519,1346,8813,9930,65,0.65,3,29173,IDR
Konvers 18 Agst 23,Ad group3,2023-09-20,zym ads 79.mp4_005,98290,893,6196,15862,110,0.69,1,98290,IDR
Konvers 18 Agst 23,Ad group3,2023-09-21,zym ads 79.mp4_005,67421,1123,10092,6680,60,0.9,2,33710,IDR
Konvers 18 Agst 23,Ad group3,2023-09-22,zym ads 79.mp4_005,64811,875,8153,7949,74,0.93,1,64811,IDR
Konvers 18 Agst 23,Ad group3,2023-09-23,zym ads 79.mp4_005,66301,1143,8625,7687,58,0.75,1,66301,IDR
Konvers 18 Agst 23,Ad group3,2023-09-24,zym ads 79.mp4_005,63472,1057,8573,7403,60,0.81,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-25,zym ads 79.mp4_005,53361,833,7463,7150,64,0.9,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-26,zym ads 79.mp4_005,62820,1745,14078,4462,36,0.81,2,31410,IDR
Konvers 18 Agst 23,Ad group3,2023-09-27,zym ads 79.mp4_005,85524,1449,10106,8462,59,0.7,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-28,zym ads 79.mp4_005,61805,1872,9241,6688,33,0.49,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-09-29,zym ads 79.mp4_005,68975,1130,8850,7793,61,0.78,2,34487,IDR
Konvers 18 Agst 23,Ad group3,2023-09-30,zym ads 79.mp4_005,60710,697,4472,13575,87,0.64,1,60710,IDR
Konvers 18 Agst 23,Ad group3,2023-10-01,zym ads 79.mp4_005,72958,879,6345,11497,83,0.72,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-02,zym ads 79.mp4_005,74093,1277,7887,9394,58,0.62,2,37046,IDR
Konvers 18 Agst 23,Ad group3,2023-10-03,zym ads 79.mp4_005,54333,953,6656,8162,57,0.7,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-04,zym ads 79.mp4_005,41926,1677,12597,3328,25,0.75,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-05,zym ads 79.mp4_005,32762,1638,17941,1826,20,1.1,1,32762,IDR
Konvers 18 Agst 23,Ad group3,2023-10-06,zym ads 79.mp4_005,18894,6298,16588,1139,3,0.26,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-07,zym ads 79.mp4_005,8050,1610,19166,420,5,1.19,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-08,zym ads 79.mp4_005,8037,8037,10519,764,1,0.13,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-09,zym ads 79.mp4_005,5812,968,14566,399,6,1.5,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-10,zym ads 79.mp4_005,8456,939,12734,664,9,1.36,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-11,zym ads 79.mp4_005,28910,1256,8784,3291,23,0.7,2,14455,IDR
Konvers 18 Agst 23,Ad group3,2023-10-12,zym ads 79.mp4_005,62502,1894,10156,6154,33,0.54,1,62502,IDR
Konvers 18 Agst 23,Ad group3,2023-10-13,zym ads 79.mp4_005,58317,1534,9152,6372,38,0.6,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-14,zym ads 79.mp4_005,86167,1689,10850,7941,51,0.64,4,21541,IDR
Konvers 18 Agst 23,Ad group3,2023-10-15,zym ads 79.mp4_005,48963,1288,9697,5049,38,0.75,1,48963,IDR
Konvers 18 Agst 23,Ad group3,2023-10-16,zym ads 79.mp4_005,16814,1528,12491,1346,11,0.82,1,16814,IDR
Konvers 18 Agst 23,Ad group3,2023-10-17,zym ads 79.mp4_005,11986,749,6121,1958,16,0.82,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-18,zym ads 79.mp4_005,7938,3969,13230,600,2,0.33,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-19,zym ads 79.mp4_005,17651,1260,9121,1935,14,0.72,2,8825,IDR
Konvers 18 Agst 23,Ad group3,2023-10-20,zym ads 79.mp4_005,43047,1793,11331,3799,24,0.63,1,43047,IDR
Konvers 18 Agst 23,Ad group3,2023-10-21,zym ads 79.mp4_005,64509,977,6151,10486,66,0.63,2,32254,IDR
Konvers 18 Agst 23,Ad group3,2023-10-22,zym ads 79.mp4_005,75782,2914,9243,8198,26,0.32,1,75782,IDR
Konvers 18 Agst 23,Ad group3,2023-10-23,zym ads 79.mp4_005,58038,2321,11210,5177,25,0.48,0,0,IDR
Konvers 18 Agst 23,Ad group3,2023-10-24,zym ads 79.mp4_005,38083,2115,10262,3711,18,0.49,0,0,IDR
