Campaign name,Ad Group Name,Date,Ad Name,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
K | ABO | 26-12-2023 | scale up,Ad group 20231226105854,2024-01-03,MBAK ADELE.mov_001,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 06-02-2024 | testing,ID/18-44/Hotel & Accommodation/Balanced,2024-02-22,LP TAMBAH 1 BOTOL REV.mov_2024-02-06 09:18:29,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-03-11,warisan alung.mp4_2023-12-30 10:28:50,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125093034,2024-02-03,Remake rv2 dengan 2x sehari.mov_2024-01-25 09:31:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 01-12-2023 | scale up,Ad group 20231201094319,2023-12-23,2023-12-01 09:55:32,0,0,0,0,0,0.00,0,0,IDR
Konversi 03 Sept 23,Ad group px1,2023-09-08,zym ads 6.mp4_2023-09-03 08:36:42,0,0,0,0,0,0.00,0,0,IDR
Konversi 03 Sept 23,Ad group px1,2023-09-08,zym pydr.mp4_2023-09-03 08:36:42,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-03-11,JANGAN BELI DISINI.mov_2023-12-30 10:28:50,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115104743,2024-02-16,DENGAB 2x SEHARI.mov_2024-01-15 10:48:22,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group5,2023-10-30,zym nanda2.mov_004,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 18-12-2023 | scale up,ad group urgent,2023-12-26,2023-12-18 10:32:31,0,0,0,0,0,0.00,0,0,IDR
Konversi 03 oct 23,Ad group px2.1,2023-10-07,zym ads 80.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
konversi 06 Agst 23,Ad group 20230806024256,2023-08-16,zym ads 67.mp4_2023-08-06 02:44:53,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-12-2023 | testing,Ad group 20231223084728,2024-01-01,BEGADANG KANKER.mov_2023-12-23 08:48:12,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 16-02-2024 | testing,ID/all age/games (by type)/Balanced,2024-03-29,LP JANGAN BELI DISINI VR1.mov_2024-02-16 11:35:56,0,0,0,0,0,0.00,0,0,IDR
CBO 27 Oct 23,Ad group 20231027100211,2023-11-01,OPSI 1.mov_2023-10-27 10:05:54,0,0,0,0,0,0.00,0,0,IDR
CBO 27 Oct 23,Ad group 20231027100211,2023-11-01,Zymuno mahal.mov_2023-10-27 10:05:54,0,0,0,0,0,0.00,0,0,IDR
konv 17 Juli 23,Ad group 20230717023243,2023-07-22,zym ads 37.mp4_2023-07-17 14:33:16,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 26-02-2024 | scale out,Ad group 20240226114653,2024-02-29,LP JANGAN BELI DISINI VR1.mov_2024-02-26 11:50:07,0,0,0,0,0,0.00,0,0,IDR
Konversi 29 juli 23,Ad group 20230729113652,2023-08-03,zym ads 31.mp4_2023-07-29 11:37:20,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226105854,2024-01-03,Zymuno palsu dimana mana .mov_001,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 18-12-2023 | scale up,ad group urgent,2023-12-27,2023-12-18 10:32:31,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 15-12-2023 | testing,Ad group 20231215024421,2023-12-24,TANDA CANCER.mov_2023-12-15 14:44:49,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 15-12-2023 | testing,Ad group 20231215024421,2023-12-24,Termurah zymuno .mov_2023-12-15 14:44:49,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 06-03-2024 | tasting,Ad group 20240305023637,2024-03-15,LP_5 MAR_2SDM SAHUR DAN BERBUKA.mov_2024-03-05 14:37:07,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 07-02-2024 | testing,Ad group 20240207093125,2024-02-19,Samsung oppo.mov_2024-02-07 09:33:46,0,0,0,0,0,0.00,0,0,IDR
Konversi 23 sept lapor fajri,Ad group1,2023-09-08,zym ads 44.mp4_2023-08-01 08:50:56,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 20-01-2023 | scale out,2024-01-30,Konten VT remake.mp4_2024-01-20 10:30:19,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-09-04,zym ads 79.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 10-03-2024 | Ramadhan,2024-03-21,LP_6 MAR_ RAMADHAN BENDJOLAN.mov_2024-03-08 13:59:54,0,0,0,0,0,0.00,0,0,IDR
CBO 27 Oct 23,Ad group 20231027100210,2023-11-02,OPSI 1.mov_2023-10-27 10:05:54,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 02-01-2023 | testing,Ad group 20240102022832,2024-02-17,Remake rv2 dengan 2x sehari.mov_2024-01-02 14:31:43,0,0,0,0,0,0.00,0,0,IDR
Konversi 16 Agustus 23,Ad group 20230815011527,2023-08-20,C6F5FCB0-10FE-455A-9D94-79CFD98CCFF7.mp4_2023-08-15 13:21:23,0,0,0,0,0,0.00,0,0,IDR
Konversi 10 Sept 23,Ad group 20230910090631,2023-09-14,zym ads 87 rev.mp4_2023-09-10 09:07:24,0,0,0,0,0,0.00,0,0,IDR
Konversi 09 Sept 23 ,Ad group1,2023-09-12,zym nanda21.mov_2023-09-09 09:07:58,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-12-2023 | testing,Ad group 20231223090151,2023-12-27,MURAH PALSU.mov_2023-12-23 08:53:49,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 02-01-2023 | testing,Ad group 20240102022832,2024-01-26,CIRI ZYMUNO ASLI.mov_2024-01-02 14:31:43,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2023-08-29,zym ads 75.mp4_2023-08-22 15:47:24,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 10-03-2024 | Ramadhan,2024-03-23,LP_5 MAR_2SDM SAHUR DAN BERBUKA.mov_2024-03-08 13:59:54,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 14-11-2023 | testing,Ad group 20231114021328,2023-11-27,Sesungguhnya allah .mov_2023-11-14 14:14:32,0,0,0,0,0,0.00,0,0,IDR
Konvers 30 agst 23,Ad group px1,2023-09-06,ibu lagi.mp4_2023-08-29 19:22:38,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 26-02-2024 | scale out,Ad group 20240326100800,2024-03-31,LP_25 MAR_PENJUANG BENJOLAN LEHWE.mov_2024-03-26 10:14:54,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-10-29,zym ads 82.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-07,TESTI REMAKE .mov_2023-10-25 13:52:36,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 20-03-2024 | Ramadhan,2024-03-23,LP_16 MAR_ BERBUKA DENGAN YANG MANIS.mov,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 15-03-2024 | Ramadhan,2024-03-23,LP_14MAR_STICH BENJOLAN GANGGU PUASA .mov_2024-03-15 13:15:37,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 18-03-2024 | Ramadhan,2024-03-22,LP_15 Mar_MURAH ASLI RAMADHAN.mov,0,0,0,0,0,0.00,0,0,IDR
Konversi 23 sept lapor fajri,Ad group1,2023-10-28,zym ads 44.mp4_2023-08-01 08:50:56,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 15-01-2024 | scale out,Ad group 20240115105118,2024-01-24,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-15 10:51:41,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-01-2023 | testing,Ad group 20240120103344,2024-01-28,Rekomendasi benjolan revisi .mov_2024-01-20 10:34:07,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-10-29,zym ads 80.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 14-11-2023 | testing,Ad group 20231114021328,2023-12-19,BARU KETAHUAN.mov_2023-11-14 14:14:32,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2024-03-23,zym ads 76.mp4_2023-08-22 15:47:24,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 07-03-2024 | testing,2024-03-19,ZYMUNO_DODO_27_2_ 5 bahan 1 mar.mov,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-11-09,zym ads 79.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
Konversi 20 oct 23,Ad group8,2023-10-27,WASPADAI BENJOLAN.mov_2023-10-20 09:49:48,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-12-2023 | testing,Ad group 20231224082730,2024-01-01,Kambuh lagi (1).mov_2023-12-24 20:29:32,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 01-12-2023 | scale up,Ad group 20231201094319,2023-12-24,MASUK RS KARENA.mov_2023-12-01 09:43:57,0,0,0,0,0,0.00,0,0,IDR
Konversi 23 oct 23 (diam 3 hari),Ad group px2.1,2023-11-04,BENJOLAN TAHUNAN LEHER.mov_2023-10-23 09:05:41,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-12-05,Bentuk paket.mov_2023-11-22 09:25:58,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125093034,2024-02-11,LP_Pesan lewat COD.mov_2024-01-25 09:31:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 27-02-2024 | tasting,ID/18-44/Balanced,2024-03-07,LP DIBIARIN MAKIN BESAR.mov_2024-02-26 20:49:36,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2024-01-26,zymuno palsu di mana mana,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2024-02-06,2X SEHARI 2 SENDOK.mov_2023-11-03 10:06:02,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-16,LP_6 MAR_ RAMADHAN BENDJOLAN.mov_2024-03-08 13:59:54,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 07-03-2024 | testing,2024-03-17,ADA JAMiNAN.mov,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125093034,2024-01-31,REMAKE BENDJOLAN LEHER VR 2.mov_2024-01-25 09:31:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-11-17,HIDUP LAGI CAPEK.mov_2023-10-25 13:52:36,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 20-03-2024 | Ramadhan,2024-03-23,LP 15 MARET USTAD HAIT B3NDJOLAN.mov,0,0,0,0,0,0.00,0,0,IDR
Konversi 02 Juli 23,Ad group 20230701114925,2023-07-05,Madu viral brif new 15 jun.mov_2023-07-01 23:49:58,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-01-2023 | testing,Ad group 20240120103344,2024-02-08,Baru sadar .mov_2024-01-20 10:34:07,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2024-01-21,zym nanda16.mov_2023-10-23 08:59:01,0,0,0,0,0,0.00,0,0,IDR
konversi 08 Sept 23,east java,2023-09-12,konten daerah.mp4_2023-09-07 21:00:53,0,0,0,0,0,0.00,0,0,IDR
konversi 11 sept 23,Ad group3,2023-09-13,atm frind.mp4_2023-09-11 09:54:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 27-02-2024 | tasting,ID/18-44/Balanced,2024-03-06,alf test alg 2.mp4_2024-02-26 20:49:36,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 18-12-2023 | scale up,ad group urgent,2024-02-02,2023-12-18 10:32:31,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2024-02-28,2X SEHARI 2 SENDOK.mov_2023-11-03 10:06:02,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125111515,2024-01-29,BENJOLAN TAHUNAN LEHER.mov_2024-01-25 11:16:20,0,0,0,0,0,0.00,0,0,IDR
Konversi 13 Sept 23,Ad group4,2023-09-20,zym ads 86.mp4_2023-09-12 11:07:04,0,0,0,0,0,0.00,0,0,IDR
Konversi sco 13 juli 23,Ad group 20230713032427,2023-07-20,zym ads 14.mp4_001,0,0,0,0,0,0.00,0,0,IDR
konversi 14 Sept 23,Ad group5,2023-09-21,Amel 4.mov_2023-09-13 11:39:16,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-12-2023 | testing,Ad group 20231220023708,2024-01-28,REVISI AKHIRNYA HAMIL JUGA.mov_2023-12-20 14:34:54,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-12-2023 | testing,Ad group 20231220023708,2024-01-28,TIROID SUSAH HAMIL (1).mov_2023-12-20 14:34:54,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 16-02-2024 | testing,"ID/18-44/games (by type), Beauty & Persnoal Care/Balanced",2024-03-03,Lp_ asli gak ya vr2.mov_2024-02-16 13:12:58,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 09-11-2023 | testing,Ad group 20231109113110,2023-11-12,KEUNTUNGAN CO.mov_2023-11-09 11:32:18,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-09-07,zym ads 80.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2023-08-31,zym nanda2.mov_2023-08-22 15:47:24,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 09-11-2023 | testing,Ad group 20231109113110,2023-11-13,PROMO ZYMUNO.mov_2023-11-09 11:32:18,0,0,0,0,0,0.00,0,0,IDR
konversi 11 sept 23,Ad group3,2023-09-23,zym ads 84.mp4_2023-09-11 09:54:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-12-2023 | testing,Ad group 20231224082730,2023-12-30,BENJOLAN 140 RIBU.mov_2023-12-24 20:29:32,0,0,0,0,0,0.00,0,0,IDR
Konversi 13 Sept 23,Ad group4,2023-09-20,zym ads 4.mp4_2023-09-12 11:07:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 01-12-2023 | scale up,Ad group 20231201094319,2023-12-10,MASUK RS KARENA.mov_2023-12-01 09:43:57,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 26-02-2024 | scale out,Ad group 20240226114653,2024-03-05,alf test alg 2.mp4_2024-02-26 11:50:07,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-12-2023 | testing,Ad group 20231224082730,2023-12-29,KU KIRA.mov_2023-12-24 20:29:32,0,0,0,0,0,0.00,0,0,IDR
Konversi 19 Sept 23,Ad group6,2023-09-24,Copy 1 of Amel 12.mov_2023-09-18 15:15:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 05-03-2024 | testing,2024-03-06,9 - ZYMUNO - EBLIETHOS - SV 9 (UDAH OK).mp4_2024-03-05 13:56:31,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 27-02-2024 | tasting,ID/18-44/Balanced,2024-03-08,LP DIBIARIN MAKIN BESAR.mov_2024-02-26 20:49:36,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2023-10-29,zym pydr.mp4_2023-10-23 08:59:01,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 30-12-2023 | testing,Ad group 20231230011946,2024-01-07,Nabung untuk op.mov_2023-12-30 13:20:17,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226110456,2023-12-31,ORANG TERCINTA.mov_001,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 16-02-2024 | testing,ID/all age/games (by type)/Balanced,2024-03-23,LP JANGAN BELI DISINI VR1.mov_2024-02-16 11:35:56,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-12-01,ZYMUNO_KALOG.mov_2023-10-25 13:52:36,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 02-01-2023 | testing,Ad group 20240102022832,2024-01-24,Remake zymuno asli.mov_2024-01-02 14:31:43,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 15-03-2024 | Ramadhan,2024-03-28,LP 14 MARET UNTUK APA AJA_ .mov_2024-03-15 13:15:37,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 14-11-2023 | testing,Ad group 20231114021328,2024-02-23,BARU KETAHUAN.mov_2023-11-14 14:14:32,0,0,0,0,0,0.00,0,0,IDR
Konversi 09 Sept 23 ,Ad group1,2023-09-13,zym ads 79.mp4_2023-09-09 09:07:58,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2024-01-23,BARU KETAHUAN.mov_2023-11-03 10:06:02,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group5,2023-11-01,zym ads 79.mp4_004,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 16-02-2024 | testing,"ID/18-44/games (by type), Beauty & Persnoal Care/Balanced",2024-02-23,LP SATU BOTOL GAK SEMBUH VR2.mov_2024-02-16 13:12:58,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2024-02-14,BARU KETAHUAN.mov_2023-11-03 10:06:02,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 22-11-2023 | scale out,Ad group 20231122092454,2023-12-17,Beli di apotik.mov_2023-11-22 09:25:58,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-03-05,warisan alung.mp4_2023-12-30 10:28:50,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-09-07,zym ads 82.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-01-2023 | testing,Ad group 20240120103344,2024-01-25,Baru sadar .mov_2024-01-20 10:34:07,0,0,0,0,0,0.00,0,0,IDR
Konversi 23 sept lapor fajri,Ad group1,2023-10-24,zym ads 41.mp4_2023-08-01 08:50:56,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-09-2023 | scale up,Ad group3,2023-10-28,zym ads 75.mp4_2023-08-22 15:47:24,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 06-02-2024 | testing,ID/18-44/Hotel & Accommodation/Balanced,2024-02-17,LP JANGAN SCROLL.mov_2024-02-06 09:18:29,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 06-02-2024 | testing,ID/18-44/Hotel & Accommodation/Balanced,2024-02-17,LP_Isu Oppo Vivo.mov_2024-02-06 09:18:29,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-03-2024 | scale out,Ad group 20240325094521,2024-03-28,LP 9 MARET HATI HATI BENJOLAN.mov_2024-03-25 10:38:57,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group5,2023-10-18,zym nanda2.mov_003,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 01-12-2023 | scale up,Ad group 20231201094319,2023-12-16,2023-12-01 09:55:32,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 10-03-2024 | Ramadhan,2024-03-31,LP_5 MAR_2SDM SAHUR DAN BERBUKA.mov_2024-03-08 13:59:54,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 26-12-2023 | scale up,Ad group 20231226110456,2023-12-31,KALIAN PUNYA KELUHAN.mov_001,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group5,2023-10-31,zym ads 41.mp4_004,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 02-01-2023 | testing,Ad group 20240102022832,2024-01-20,Remake rv2 dengan 2x sehari.mov_2024-01-02 14:31:43,0,0,0,0,0,0.00,0,0,IDR
IP Konversi 12 oct 23,IP AD GROUP,2023-10-14,Info menarik.mov_2023-10-12 15:01:19,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2024-01-29,zym nanda16.mov_2023-10-23 08:59:01,0,0,0,0,0,0.00,0,0,IDR
Konversi 17 Oct 23,ad group6,2023-10-25,SIAPA BILANG REV.mov_2023-10-17 08:35:33,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-10-2023 | scale up,Ad group7,2024-02-20,zym nanda16.mov_2023-10-23 08:59:01,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-12-2023 | testing,Ad group 20231223090151,2023-12-28,MURAH PALSU.mov_2023-12-23 08:53:49,0,0,0,0,0,0.00,0,0,IDR
Konversi 14 Oct 23,ad group6 px2,2023-10-19,zym ads 72.mp4_2023-10-14 09:26:09,0,0,0,0,0,0.00,0,0,IDR
Konversi 10 agst 23,Ad group 20230810094925,2023-08-14,ambil ini.mp4_2023-08-10 09:50:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 03-11-2023 |scale up,Ad group 20231103100454,2024-02-13,2X SEHARI 2 SENDOK.mov_2023-11-03 10:06:02,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-01-2024 | testing hastag,Ad group 20240123103210,2024-01-31,2_3 botol.mov_2024-01-23 10:41:46,0,0,0,0,0,0.00,0,0,IDR
Konversi 12 Agustus 23,Ad group 20230811113140,2023-08-19,zym ads 73.mp4_2023-08-11 23:32:22,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 23-12-2023 | testing,Ad group 20231223084728,2023-12-29,Zymuno bisa kempis_.mov_2023-12-23 08:48:12,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 24-11-2023 | testing,Ad group 20231124030413,2023-11-29,Benjolan hilang permanen.mov_2023-11-24 14:59:20,0,0,0,0,0,0.00,0,0,IDR
Konv 31 juli 23,Ad group 20230731085901,2023-08-04,zym ads 53.mp4_2023-07-31 08:59:43,0,0,0,0,0,0.00,0,0,IDR
Konvers 30 agst 23,Ad group px1,2023-09-02,zym ads 85.mp4_2023-08-29 19:22:38,0,0,0,0,0,0.00,0,0,IDR
IP Konversi 12 oct 23,IP AD GROUP,2023-10-15,TESTIMONI.mov_2023-10-12 15:01:19,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 18-12-2023 | scale up,ad group urgent,2023-12-25,2023-12-18 10:32:31,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 06-02-2024 | testing,ID/18-44/Hotel & Accommodation/Balanced,2024-03-04,LP JANGAN SCROLL.mov_2024-02-06 09:18:29,0,0,0,0,0,0.00,0,0,IDR
Konversi 09 Sept 23 ,Ad group1,2023-09-13,zym nanda20.mov_2023-09-09 09:07:58,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 17-02-2024 | scale out,2024-03-09,Komen seenaknya ngasih harga.mov_2023-12-30 10:28:50,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 30-12-2023 | scale out,2024-03-02,warisan alung.mp4_2023-12-30 10:28:50,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 14-11-2023 | testing,Ad group 20231114021328,2023-11-25,KAMU UDAH.mov,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 15-01-2024 |scale out,Ad group 20240115104123,2024-01-23,REMAKE BENDJOLAN LEHER VR 2.mov_2024-01-15 10:41:46,0,0,0,0,0,0.00,0,0,IDR
Konversi 19 Sept 23,Ad group6,2023-09-23,Copy 1 of Amel 12.mov_2023-09-18 15:15:04,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 07-02-2024 | testing,Ad group 20240207093125,2024-02-27,Samsung oppo.mov_2024-02-07 09:33:46,0,0,0,0,0,0.00,0,0,IDR
Konversi 20 oct 23,Ad group8,2023-10-24,Cara atasi benjolan .mov_2023-10-20 09:49:48,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 14-11-2023 | testing,Ad group 20231114021328,2023-12-15,JADI.mov_2023-11-14 14:14:32,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 15-03-2024 | Ramadhan,2024-03-19,LP 14 MARET UNTUK APA AJA_ .mov_2024-03-15 13:15:37,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 27-02-2024 | scale out,Ad group 20240327090653,2024-04-03,RMDN_14 MARET_03.mp4_2024-03-27 14:34:37,0,0,0,0,0,0.00,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 10-03-2024 | Ramadhan,2024-03-16,LP_5 MAR_2SDM SAHUR DAN BERBUKA.mov_2024-03-08 13:59:54,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,Cost cap,2024-02-01,JANGAN BELI DISINI.mov_2023-12-30 10:28:50,0,0,0,0,0,0.00,0,0,IDR
Konv 31 juli 23,Ad group 20230731085901,2023-08-04,zym ads 49.mp4_2023-07-31 08:59:43,0,0,0,0,0,0.00,0,0,IDR
Konversi 15 juli 23,Ad group 20230715091101,2023-07-21,zym ads 19.mp4_002,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 25-10-2023 | testing,COSTCAP,2023-10-31,TESTI REMAKE .mov_2023-10-25 13:52:36,0,0,0,0,0,0.00,0,0,IDR
Konversi 09 Sept 23 ,Ad group1,2023-09-12,Copy 1 of zym nanda21.mov_2023-09-09 09:07:58,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 20-01-2023 | scale out,K | ABO | 04-03-2024 | testing,2024-03-09,LP_1MAR_ZYMUNO UNTUK IBU .mov,0,0,0,0,0,0.00,0,0,IDR
K | ABO | 16-02-2024 | testing,ID/all age/games (by type)/Balanced,2024-02-26,STIcH GARIS 2 REV.mov_2024-02-16 11:35:56,0,0,0,0,0,0.00,0,0,IDR
konversi 14 Sept 23,Ad group6,2023-09-18,Amel 3.mov_2023-09-13 11:39:16,0,0,0,0,0,0.00,0,0,IDR
Konversi 19 juni 23,Ad group 20230619111714,2023-06-23,zym ads 1.mp4_2023-06-19 23:18:16,0,0,0,0,0,0.00,0,0,IDR
Konversi 19 juni 23,Ad group 20230619111714,2023-06-24,zym cor.mp4_2023-06-19 23:18:16,0,0,0,0,0,0.00,0,0,IDR
Website original,Ad group 20230619100004,2023-06-24,remake pungki.mov_2023-06-19 10:01:18,0,0,0,0,0,0.00,0,0,IDR
Konversi 22 Sept 23,Ad group px2,2023-09-20,zym ads 79.mp4_2023-08-21 10:11:47,0,0,0,0,0,0.00,0,0,IDR
#ISU STICH ZYMUNO,K | ABO | 07-03-2024 | testing,2024-03-23,ADA JAMiNAN.mov,0,0,0,0,0,0.00,0,0,IDR
